- awww, that's a bummer.  you shoulda got david carr of third day to do it. ;d",0.0,0.0
is upset that he can't update his facebook by texting it... and might cry as a result  school today also. blah!",0.0,0.425
i dived many times for the ball. managed to save 50%  the rest go out of bounds",0.05681818181818182,0.18308080808080807
my whole body feels itchy and like its on fire ",0.6423076923076922,0.07307692307692308
no, it's not behaving at all. i'm mad. why am i here? because i can't see you all over there. ",0.2552083333333333,0.296875
not the whole crew ",0.175,0.025
need a hug ",0.125,0.20833333333333334
hey  long time no see! yes.. rains a bit ,only a bit  lol , i'm fine thanks , how's you ?",0.4704861111111111,0.19270833333333334
nope they didn't have it ",0.0,0.0
spring break in plain city... it's snowing ",0.5178571428571428,0.2857142857142857
i just re-pierced my ears ",0.10416666666666667,0.0
i couldn't bear to watch it.  and i thought the ua loss was embarrassing . . . . .",0.125,0.017857142857142856
it it counts, idk why i did either. you never talk to me anymore ",0.0,0.0
i would've been the first, but i didn't have a gun.    not really though, zac snyder's just a doucheclown.",0.0,0.20833333333333334
i wish i got to watch it with you!! i miss you and  how was the premiere?!",0.3402777777777778,0.3998015873015873
hollis' death scene will hurt me severely to watch on film  wry is directors cut not out now?",0.5927700348432057,0.17900696864111498
about to file taxes ",0.0,0.0
ahh ive always wanted to see rent  love the soundtrack!!",0.121875,0.15520833333333334
oh dear. were you drinking out of the forgotten table drinks? ",0.375,0.0
i was out most of the day so didn't get much done ",0.0,0.0
one of my friend called me, and asked to meet with her at mid valley today...but i've no time *sigh* ",0.10714285714285714,0.07142857142857142
i baked you a cake but i ated it ",0.0,0.0
this week is not going as i had hoped ",0.12916666666666668,0.26666666666666666
blagh class at 8 tomorrow ",0.0,0.0
i hate when i have to call and wake people up ",0.0,0.75
just going to cry myself to sleep after watching marley and me.  ",0.24583333333333335,0.08452380952380953
im sad now  miss.lilly",0.07738095238095238,0.7202380952380952
ooooh.... lol  that leslie.... and ok i won't do it again so leslie won't  get mad again ",0.625,0.25
meh... almost lover is the exception... this track gets me depressed every time. ",0.0,0.0
some1 hacked my account on aim  now i have to make a new one",0.17207792207792205,0.1672077922077922
i want to go to promote gear and groove but unfornately no ride there  i may b going to the one in anaheim in may though",0.09166666666666666,0.15416666666666667
thought sleeping in was an option tomorrow but realizing that it now is not. evaluations in the morning and work in the afternoon! ",0.03571428571428571,0.11607142857142858
awe i love you too!!!! 1 am here  i miss you",0.6527777777777778,0.1423611111111111
i cry my asian eyes to sleep at night ",0.0,0.0625
ok i'm sick and spent an hour sitting in the shower cause i was too sick to stand and held back the puke like a champ. bed now ",0.7782738095238095,1.1264880952380953
ill tell ya the story later  not a good day and ill be workin for like three more hours...",1.35,0.2
sorry! bed time came here (gmt+1)   ,0.0,0.0
i don't either. its depressing. i don't think i even want to know about the kids in suitcases. ",0.21136363636363636,0.2340909090909091
bed. class 8-12. work 12-3. gym 3-5 or 6. then class 6-10. another day that's gonna fly by. i miss my girlfriend ",0.037037037037037035,0.018518518518518517
really don't feel like getting up today... but got to study to for tomorrows practical exam... ",0.0673076923076923,0.04807692307692308
he's the reason for the teardrops on my guitar the only one who has enough of me to break my heart ",0.029661016949152543,0.0423728813559322
sad, sad, sad. i don't know why but i hate this feeling  i wanna sleep and i still can't!",0.27658799533799533,1.8425844988344988
awww i soo wish i was there to see you finally comfortable! im sad that i missed it ",0.15104166666666666,1.0260416666666665
falling asleep. just heard about that tracy girl's body being found. how sad  my heart breaks for that family.",0.14583333333333334,0.6666666666666666
yay! i'm happy for you with your job! but that also means less time for me and you... ",0.08928571428571429,0.03571428571428571
just checked my user timeline on my blackberry, it looks like the twanking is still happening  are ppl still having probs w/ bgs and uids?",0.26416666666666666,0.7075
oh man...was ironing fave top to wear to a meeting. burnt it ",0.5277777777777778,0.5694444444444444
is strangely sad about lilo and samro breaking up. ",0.041666666666666664,0.6666666666666666
oh! i'm so sorry  i didn't think about that before retweeting.",0.14423076923076922,0.009615384615384616
broadband plan 'a massive broken promise' via www.diigo.com/~tautao still waiting for broadband we are ",0.03125,0.40625
wow, tons of replies from you, may have to unfollow so i can see my friends' tweets, you're scrolling the feed a lot. ",0.11505681818181818,0.06202651515151515
our duck and chicken are taking wayyy too long to hatch ",0.03869047619047619,0.02976190476190476
put vacation photos online a few yrs ago. pc crashed, and now i forget the name of the site. ",0.1121031746031746,0.24107142857142858
not sure what they are, only that they are pos! as much as i want to, i dont think can trade away company assets sorry andy! ",0.4907863247863248,0.40194871794871795
i hate when that happens... ",0.0,0.85
i have a sad feeling that dallas is not going to show up  i gotta say though, you'd think more shows would use music from the game. mmm",0.728525641025641,0.33237179487179486
ugh....92 degrees tomorrow ",0.0,0.0
where did u move to?  i thought u were already in sd. ?? hmmm. random u found me. glad to hear yer doing well.",0.9142884615384615,0.35734615384615387
i miss my ps3, it's out of commission  wutcha playing? have you copped 'blood on the sand'?",0.0,0.0
just leaving the parking lot of work! ",0.10416666666666667,0.0
the life is cool. but not for me. ",0.14583333333333334,0.2916666666666667
sadly though, i've never gotten to experience the post coitus cigarette before, and now i never will. ",0.03571428571428571,0.05357142857142857
i had such a nice day. too bad the rain comes in tomorrow at 5am ",0.7035714285714286,0.7416666666666666
too bad i won't be around i lost my job and can't even pay my phone bill lmao aw shucks ",0.04563492063492063,1.1607142857142856
mo jobs, no money.  how in the hell is min wage here 4 f'n clams an hour?",0.0,0.0
 not forever... see you soon!",0.13020833333333334,0.046875
agreed, i saw the failwhale allllll day today. ",0.0,0.0
oh! haha... dude i dont really look at em unless someone says hey i added you. sorry  i'm so terrible at that. i need a pop up!",0.1875,0.23333333333333334
i'm sure you're right...    i need to start working out with you and the nikster... or jared at least!",0.7639497354497353,0.49597089947089945
i really hate how people diss my bands!  trace is clearly not ugly!",0.875,0.0
gym attire today was: puma singlet, adidas shorts.......and black business socks and leather shoes  lucky did not run into any cute girls.",0.48301393728222997,0.6134581881533101
why won't you show my location?!   ,0.0625,0.0
no picnic  my phone smells like citrus.",0.05,0.225
my donkey is sensitive about such comments. nevertheless, he'd (and me'd) be glad to see your mug asap. charger is still awol. ",0.5,0.59375
i think my arms are sore from tennis ",0.14423076923076922,0.009615384615384616
wonders why someone that u like so much can make you so unhappy in a split seccond . depressed . ",0.16666666666666666,0.0
sleep soon... i just hate saying bye and see you tomorrow for the night. ",0.15104166666666669,0.8802083333333334
just got ur newsletter, those fares really are unbelievable, shame i already booked and paid for mine ",0.10416666666666667,0.0
damn... i don't have any chalk! my chalkboard is useless ",0.125,0.875
had a blast at the getty villa, but hates that she's had a sore throat all day. it's just getting worse too ",0.10416666666666667,0.75
hey missed ya at the meeting  sup mama",0.1047008547008547,0.13034188034188032
my tummy hurts.  i wonder if the hypnosis has anything to do with it? if so, it's working, i get it, stop smoking!!!",0.16666666666666666,0.5
why is it always the fat ones?! ",0.0,0.0
sorry, babe!!  my fam annoys me too. thankfully, they're asleep right now. muahaha. *evil laugh*",0.2982142857142857,0.6202380952380953
i should have paid more attention when we covered photoshop in my webpage design class in undergrad ",0.0,0.0
wednesday my b-day! don't know what 2 do!! ",0.13636363636363635,0.03409090909090909
poor cameron (the hills) ",0.020833333333333332,0.5
pray for me please, the ex is threatening to start sh** at my/our babies 1st birthday party. what a jerk. and i still have a headache ",0.03125,0.48958333333333337
hmm  , do u really enjoy being with him ? if the problems are too constants u should think things more , find someone ulike",0.15985576923076922,0.017427884615384616
strider is a sick little puppy  ,0.17857142857142858,0.5
so rylee,grace...wana go steve's party or not?? sadly since its easter i wnt b able 2 do much  but ohh well.....",0.44553846153846155,0.04484615384615384
hey, i actually won one of my bracket pools! too bad it wasn't the one for money ",0.26785714285714285,0.8357142857142856
you don't follow me, either  and i work for you!",0.052083333333333336,0.0
a bad nite for the favorite teams: astros and spartans lose.  the nite out with t.w. was good.",0.017857142857142856,0.887987012987013
